(title "Velocity Angle")
(labels "Position" "Velocity Angle")

((xy/key/label "mach-number-5")
0.0483898	-0.0234954
0.0485859	-0.0145128
0.0486757	-0.0120698
0.0476758	-0.0740857
0.0490053	-0.00514174
0.0492089	-0.00124386
0.0480279	-0.0418563
0.0477158	-0.0697965
0.049361	8.42494e-005
)
